jvm;options;iteration;exitcode;duration;DRAM;CPU
8.292.10.1-amzn;default;4;0;58275809;779187399;2542580527
8.282.08.1-amzn;default;4;0;58766911;788638607;2673926809
16.0.0-zulu;default;4;0;41902980;563880245;1888803880
16.0.0.fx-zulu;default;4;0;39729300;535288875;1930568483
15.0.2.fx-zulu;default;4;0;39711782;532275938;1871249971
11.0.11-zulu;default;4;0;39535741;531950629;1889296799
11.0.10-zulu;default;4;0;39564777;532184108;1900621965
11.0.10.fx-zulu;default;4;0;42168386;571915761;1885768671
8.0.292-zulu;default;4;0;62562679;848561393;2871855868
8.0.282-zulu;default;4;0;64793274;873860587;2860229311
8.0.282.fx-zulu;default;4;0;62720540;849966072;2849682037
16.0.1.fx-librca;default;4;0;39673594;532067674;1880922553
16.0.1-librca;default;4;0;39808986;534395708;1885858698
16.0.0.fx-librca;default;4;0;39576356;531193432;1883215638
16.0.0-librca;default;4;0;39521111;529116749;1859859130
11.0.11.fx-librca;default;4;0;41663691;560332451;1852737810
11.0.11-librca;default;4;0;40189776;542250590;1855203869
11.0.10.fx-librca;default;4;0;39736873;533572765;1849618311
11.0.10-librca;default;4;0;41296469;558022380;1850839805
8.0.292.fx-librca;default;4;0;61531181;827880904;2743714534
8.0.292-librca;default;4;0;59140420;796607428;2655369911
8.0.282.fx-librca;default;4;0;58711452;788614693;2672690362
8.0.282-librca;default;4;0;58402855;784550493;2648813531
21.1.0.r16-grl;default;4;0;39297823;530336939;1850460655
21.1.0.r11-grl;default;4;0;39591583;531715743;1837310604
21.1.0.r8-grl;default;4;0;41628883;559673725;1848419341
21.0.0.2.r11-grl;default;4;0;40635939;546928825;1867154766
21.0.0.2.r8-grl;default;4;0;39816928;535428258;1866187849
20.3.2.r11-grl;default;4;0;39241319;529160629;1849486476
20.3.2.r8-grl;default;4;0;39735150;532311633;1862913993
20.3.1.2.r11-grl;default;4;0;39530604;528875926;1834857974
20.3.1.2.r8-grl;default;4;0;39474844;529303438;1837755671
19.3.6.r11-grl;default;4;0;39596499;530458603;1847810638
19.3.6.r8-grl;default;4;0;39724097;533229265;1864564623
19.3.5.r11-grl;default;4;0;39702473;534496993;1843194745
19.3.5.r8-grl;default;4;0;39776608;535434761;1861398372
17.ea.19-open;default;4;0;39741184;533171706;1842231917
17.ea.6.lm-open;default;4;0;39385119;531321234;1837819454
17.ea.2.pma-open;default;4;0;39531229;530934174;1836085998
16-open;default;4;0;39549593;529510234;1842690046
16.0.1-open;default;4;0;39556803;532541837;1846495029
11.0.11-open;default;4;0;39632369;532280375;1837219174
11.0.10-open;default;4;0;41317754;555106140;1834471378
11.0.2-open;default;4;0;39634526;534558484;1867673931
8.0.292-open;default;4;0;64399470;868263051;2824205660
8.0.282-open;default;4;0;64135085;861774886;2842681748
8.0.265-open;default;4;0;63050467;849666925;2841727406
21.0.0.0-mandrel;default;4;0;39416633;528094173;1844966163
20.3.1.2-mandrel;default;4;0;39673483;531032982;1854453382
11.0.11.9.1-ms;default;4;0;39208475;529122011;1845461645
11.0.10.9-ms;default;4;0;40769658;547329823;1808506295
16-sapmchn;default;4;0;40993490;550833812;1864189685
16.0.1-sapmchn;default;4;0;40896927;549578372;1867091472
15.0.2-sapmchn;default;4;0;39911594;536301093;1890472578
11.0.11-sapmchn;default;4;0;41361961;557716197;1889968428
11.0.10-sapmchn;default;4;0;39775053;536666946;1840610339
8.0.232-trava;default;4;0;65830989;887208888;2909058837
20.2.0.r11-grl; -XX:-UseJVMCICompiler;4;0;40354143;540219805;1831970042
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=community;4;0;40636046;545043053;1878683727
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;4;0;41096245;551024589;1868363748
15.0.1.j9-adpt; -XcompilationThreads1;4;0;45635905;613306620;2095949345
15.0.1.j9-adpt; -XcompilationThreads3;4;0;45056140;603176521;2061897859
15.0.1.j9-adpt; -XcompilationThreads7;4;0;45710533;611523160;2122140075
15.0.1.j9-adpt; -Xjit:count=0;4;0;51795140;696671639;2313690000
15.0.1.j9-adpt; -Xjit:count=1;4;0;46482197;624909191;2096044501
15.0.1.j9-adpt; -Xjit:count=10;4;0;45536050;615694063;2084756077
15.0.1.j9-adpt; -Xjit:count=100;4;0;44982442;606133001;2076349054
15.0.1.j9-adpt; -Xjit:optlevel=cold;4;0;45104447;608571669;2087128812
15.0.1.j9-adpt; -Xjit:optlevel=warm;4;0;46388310;625469233;2089972981
15.0.1.j9-adpt; -Xjit:optlevel=hot;4;0;46027230;618842802;2107976659
15.0.1.j9-adpt; -Xjit:optlevel=veryhot;4;0;47666929;641048168;2176934125
15.0.1.j9-adpt; -Xjit:optlevel=scorching;4;0;47199622;635999120;2170946530
15.0.1-open; -XX:-TieredCompilation;4;0;41783714;560657315;1902698193
15.0.1-open; -XX:TieredStopAtLevel=0;4;0;47665920;639515229;2129393840
15.0.1-open; -XX:TieredStopAtLevel=1;4;0;40325657;544472409;1857920292
15.0.1-open; -XX:TieredStopAtLevel=2;4;0;39873247;534827748;1874670494
15.0.1-open; -XX:TieredStopAtLevel=3;4;0;40077581;539087451;1874006372
15.0.1-open; -XX:TieredStopAtLevel=4;4;0;41124348;552325792;1853175858
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;4;0;40399980;542805566;1869142188
20.2.0.r11-grl; -XX:+UseG1GC;4;0;40308385;539456734;1859175172
20.2.0.r11-grl; -XX:ParallelGCThreads=5;4;0;40202259;542674798;1870775240
20.2.0.r11-grl; -XX:ConcGCThreads=5;4;0;40322959;540903287;1868963539
20.2.0.r11-grl; -XX:ParallelGCThreads=1;4;0;41476381;556379114;1898156517
20.2.0.r11-grl; -XX:ConcGCThreads=1;4;0;41191194;554900522;1854607496
20.2.0.r11-grl; -XX:+DisableExplicitGC;4;0;39739859;534495203;1824899503
20.2.0.r11-grl; -XX:+UseParallelGC;4;0;39980317;538123965;1840143360
20.2.0.r11-grl; -XX:+UseParallelOldGC;4;0;40137151;539614323;1857264472
20.2.0.r11-grl; -XX:MaxGCPauseMillis=5000 -XX:GCTimeRatio=2;4;0;40157319;541731323;1844175027
15.0.1.j9-adpt; -Xgc:concurrentScavenge;4;0;44001447;591930026;2022545725
15.0.1.j9-adpt; -Xgc:scvNoAdaptiveTenure;4;0;44524805;598100256;2046301708
15.0.1.j9-adpt; -Xgcpolicy:balanced;4;0;45257284;607203664;2058305828
15.0.1.j9-adpt; -Xgcpolicy:gencon;4;0;44432012;598692565;2056065780
15.0.1.j9-adpt; -Xgcpolicy:metronome;4;0;46202819;621657499;2157357515
15.0.1.j9-adpt; -Xgcpolicy:nogc;4;0;44391937;595208311;2035627357
15.0.1.j9-adpt; -Xgcpolicy:optavgpause;4;0;43789497;588244623;2027075987
15.0.1.j9-adpt; -Xgcpolicy:optthruput;4;0;44516163;597133189;2055954699
15.0.1-open; -XX:+UseG1GC;4;0;39465109;530521212;1847762970
15.0.1-open; -XX:ParallelGCThreads=5;4;0;39408988;529585433;1838525871
15.0.1-open; -XX:ConcGCThreads=5;4;0;41597919;558049690;1850187585
15.0.1-open; -XX:ParallelGCThreads=1;4;0;41392639;555607153;1871557099
15.0.1-open; -XX:ConcGCThreads=1;4;0;39652196;534877917;1880557442
15.0.1-open; -XX:+DisableExplicitGC;4;0;39353986;528635945;1827611532
15.0.1-open; -XX:+UseParallelGC;4;0;39337513;528994195;1834887697
15.0.1-open; -XX:+UseParallelOldGC;4;0;39395969;527334007;1810017522
15.0.1-open; -XX:+UseSerialGC;4;0;39416083;529853091;1823293673
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+UseEpsilonGC -XX:+AlwaysPreTouch;4;0;39896412;535610803;1831574902
16.0.0.j9-adpt;default;5;0;44574945;599692986;2066189657
16.0.0.hs-adpt;default;5;0;39553417;531155810;1832723702
11.0.11.j9-adpt;default;5;0;44467640;596166428;2042559591
11.0.11.hs-adpt;default;5;0;41509970;558950265;1856526314
11.0.10.j9-adpt;default;5;0;45800222;616822115;2067206011
11.0.10.hs-adpt;default;5;0;41343272;556375502;1868935463
8.0.292.j9-adpt;default;5;0;64912621;875855171;2901072957
8.0.292.hs-adpt;default;5;0;59978497;805565564;2694044312
8.0.282.j9-adpt;default;5;0;65081928;873887193;2938513411
8.0.282.hs-adpt;default;5;0;58571676;784167733;2661436484
11.0.9.4-albba;default;5;0;41673474;559059537;1853485123
8.5.5-albba;default;5;0;39656187;536465445;1849469752
16.0.1.9.1-amzn;default;5;0;59505845;800184859;2711583086
16.0.0.36.1-amzn;default;5;0;58531939;787694061;2654190655
15.0.2.7.1-amzn;default;5;0;58098734;781429890;2621234868
11.0.11.9.1-amzn;default;5;0;58334656;785227427;2631248696
11.0.10.9.1-amzn;default;5;0;58472128;785609254;2644041938
8.292.10.1-amzn;default;5;0;58494815;786468471;2651011402
8.282.08.1-amzn;default;5;0;58591078;786774562;2641045241
16.0.0-zulu;default;5;0;39423681;530182440;1848742032
16.0.0.fx-zulu;default;5;0;39468383;529309115;1838055963
15.0.2.fx-zulu;default;5;0;39302266;527586748;1819560527
11.0.11-zulu;default;5;0;39690436;533699650;1851962910
11.0.10-zulu;default;5;0;41533849;557009841;1831698558
11.0.10.fx-zulu;default;5;0;41400279;556821177;1868260294
8.0.292-zulu;default;5;0;62614166;841605340;2814879634
8.0.282-zulu;default;5;0;63701835;856486319;2830362688
8.0.282.fx-zulu;default;5;0;63360280;854658015;2822643288
16.0.1.fx-librca;default;5;0;40783769;547124634;1890188276
16.0.1-librca;default;5;0;39701738;532172158;1852961504
16.0.0.fx-librca;default;5;0;39584666;532816594;1853212785
16.0.0-librca;default;5;0;40769483;546654006;1884108824
11.0.11.fx-librca;default;5;0;39464714;534045183;1837751582
11.0.11-librca;default;5;0;39574564;531071231;1838720391
11.0.10.fx-librca;default;5;0;39521186;531533842;1844381814
11.0.10-librca;default;5;0;39639920;532421150;1832054880
8.0.292.fx-librca;default;5;0;58573065;788454013;2655195168
8.0.292-librca;default;5;0;60328335;811914590;2655005470
8.0.282.fx-librca;default;5;0;60055098;807408739;2677198469
8.0.282-librca;default;5;0;59566812;801983237;2706010894
21.1.0.r16-grl;default;5;0;39576705;534756130;1835978636
21.1.0.r11-grl;default;5;0;40917601;550825719;1838781182
21.1.0.r8-grl;default;5;0;41094001;553891151;1847260469
21.0.0.2.r11-grl;default;5;0;41189998;554131880;1869718602
21.0.0.2.r8-grl;default;5;0;41176238;553087534;1875603231
20.3.2.r11-grl;default;5;0;41134443;554145681;1875092673
20.3.2.r8-grl;default;5;0;40040451;539924806;1825105679
20.3.1.2.r11-grl;default;5;0;40108417;538052101;1823939728
20.3.1.2.r8-grl;default;5;0;39897236;536706757;1821900793
19.3.6.r11-grl;default;5;0;39593959;531448821;1848156401
19.3.6.r8-grl;default;5;0;39601127;532164952;1830183608
19.3.5.r11-grl;default;5;0;39531146;530828971;1829277116
19.3.5.r8-grl;default;5;0;39756787;534065196;1859532104
17.ea.19-open;default;5;0;39400121;529667441;1812797849
17.ea.6.lm-open;default;5;0;40726371;548968758;1814992058
17.ea.2.pma-open;default;5;0;41062156;552310263;1867877238
16-open;default;5;0;41048887;551726537;1856848945
16.0.1-open;default;5;0;41226180;555633484;1862991020
11.0.11-open;default;5;0;41197420;550924679;1841414843
11.0.10-open;default;5;0;40192933;537766022;1849367458
11.0.2-open;default;5;0;39505090;530324087;1849729945
8.0.292-open;default;5;0;64409813;864496451;2845215617
8.0.282-open;default;5;0;64354972;865571275;2870157142
8.0.265-open;default;5;0;63485504;854079844;2862602840
21.0.0.0-mandrel;default;5;0;41631678;561167081;1930518678
20.3.1.2-mandrel;default;5;0;40775533;552691524;1864127125
11.0.11.9.1-ms;default;5;0;39461481;530445691;1823712860
11.0.10.9-ms;default;5;0;39451572;529772154;1809459052
16-sapmchn;default;5;0;41182777;552387451;1857559758
16.0.1-sapmchn;default;5;0;39613633;532192017;1792304189
15.0.2-sapmchn;default;5;0;39628428;530671488;1841400377
11.0.11-sapmchn;default;5;0;39462965;528975667;1832101084
11.0.10-sapmchn;default;5;0;39498632;528167919;1823946503
8.0.232-trava;default;5;0;64134860;859921368;2881635690
20.2.0.r11-grl; -XX:-UseJVMCICompiler;5;0;39493495;529031987;1812279295
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=community;5;0;39446388;528014277;1833581061
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;5;0;40630419;544533733;1882415653
15.0.1.j9-adpt; -XcompilationThreads1;5;0;44564987;596375044;2059343910
15.0.1.j9-adpt; -XcompilationThreads3;5;0;59996364;803832134;2721189994
15.0.1.j9-adpt; -XcompilationThreads7;5;0;44577348;599218043;2055107653
15.0.1.j9-adpt; -Xjit:count=0;5;0;52226871;699001385;2325727628
15.0.1.j9-adpt; -Xjit:count=1;5;0;46462246;625626577;2124520746
15.0.1.j9-adpt; -Xjit:count=10;5;0;46516294;624057317;2132081151
15.0.1.j9-adpt; -Xjit:count=100;5;0;46059416;619735910;2098087341
15.0.1.j9-adpt; -Xjit:optlevel=cold;5;0;44077610;594581883;2153799112
15.0.1.j9-adpt; -Xjit:optlevel=warm;5;0;44115339;594616585;2025507693
15.0.1.j9-adpt; -Xjit:optlevel=hot;5;0;44333676;598984320;2043724565
15.0.1.j9-adpt; -Xjit:optlevel=veryhot;5;0;44666285;601555164;2079083544
15.0.1.j9-adpt; -Xjit:optlevel=scorching;5;0;45717712;616070166;2201075176
15.0.1-open; -XX:-TieredCompilation;5;0;39553455;530003627;1824975492
15.0.1-open; -XX:TieredStopAtLevel=0;5;0;46762782;630680030;2210936723
15.0.1-open; -XX:TieredStopAtLevel=1;5;0;39577807;531857314;1842878339
15.0.1-open; -XX:TieredStopAtLevel=2;5;0;40198316;539028533;1988282019
15.0.1-open; -XX:TieredStopAtLevel=3;5;0;41631898;559717605;1889133531
15.0.1-open; -XX:TieredStopAtLevel=4;5;0;40770855;546731608;1863589896
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;5;0;40194868;541892033;1873754481
20.2.0.r11-grl; -XX:+UseG1GC;5;0;41169849;553954723;1872006865
20.2.0.r11-grl; -XX:ParallelGCThreads=5;5;0;40450041;543734215;1873230618
20.2.0.r11-grl; -XX:ConcGCThreads=5;5;0;40259443;541708848;1881380071
20.2.0.r11-grl; -XX:ParallelGCThreads=1;5;0;41570033;562227953;1898695030
20.2.0.r11-grl; -XX:ConcGCThreads=1;5;0;39642434;535081989;1845157385
20.2.0.r11-grl; -XX:+DisableExplicitGC;5;0;39806254;537350581;1876177874
20.2.0.r11-grl; -XX:+UseParallelGC;5;0;39787890;533653443;1854175673
20.2.0.r11-grl; -XX:+UseParallelOldGC;5;0;39733050;533691142;1834864321
20.2.0.r11-grl; -XX:MaxGCPauseMillis=5000 -XX:GCTimeRatio=2;5;0;39508040;530625052;1814690483
15.0.1.j9-adpt; -Xgc:concurrentScavenge;5;0;45908878;616432563;2047769478
15.0.1.j9-adpt; -Xgc:scvNoAdaptiveTenure;5;0;45327894;609661074;2061092807
15.0.1.j9-adpt; -Xgcpolicy:balanced;5;0;45315171;608788928;2210844561
15.0.1.j9-adpt; -Xgcpolicy:gencon;5;0;44601957;598434882;2056144090
15.0.1.j9-adpt; -Xgcpolicy:metronome;5;0;47814629;644212391;2176607343
15.0.1.j9-adpt; -Xgcpolicy:nogc;5;0;45913717;615343019;2075105833
15.0.1.j9-adpt; -Xgcpolicy:optavgpause;5;0;45619346;610874900;2101821585
15.0.1.j9-adpt; -Xgcpolicy:optthruput;5;0;43858988;588072498;2003507689
15.0.1-open; -XX:+UseG1GC;5;0;39618689;530126595;1825592190
15.0.1-open; -XX:ParallelGCThreads=5;5;0;39409678;529499325;1816268604
15.0.1-open; -XX:ConcGCThreads=5;5;0;39593262;530276014;1819334270
15.0.1-open; -XX:ParallelGCThreads=1;5;0;39484081;529805340;1836119994
15.0.1-open; -XX:ConcGCThreads=1;5;0;39804856;532924994;1856570076
15.0.1-open; -XX:+DisableExplicitGC;5;0;39424545;528607885;1819877238
15.0.1-open; -XX:+UseParallelGC;5;0;39443727;527387175;1825801905
15.0.1-open; -XX:+UseParallelOldGC;5;0;39355495;526538897;1815464836
15.0.1-open; -XX:+UseSerialGC;5;0;39443552;528739603;1814685662
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+UseEpsilonGC -XX:+AlwaysPreTouch;5;0;39894704;534774289;1859125611
16.0.0.j9-adpt;default;6;0;44566827;596552172;2049094120
16.0.0.hs-adpt;default;6;0;39604623;531359101;1853765396
11.0.11.j9-adpt;default;6;0;44632947;597266528;2052752131
11.0.11.hs-adpt;default;6;0;39495949;528830883;1831230053
11.0.10.j9-adpt;default;6;0;44516835;595923312;2045751477
11.0.10.hs-adpt;default;6;0;39461390;528383985;1845008338
8.0.292.j9-adpt;default;6;0;62828076;841641647;2836691591
8.0.292.hs-adpt;default;6;0;60520824;818074537;2683276517
8.0.282.j9-adpt;default;6;0;64041737;862941557;2867475081
8.0.282.hs-adpt;default;6;0;59843271;806309970;2688319412
11.0.9.4-albba;default;6;0;40016404;539943472;1862010492
8.5.5-albba;default;6;0;39428456;529566920;1823572602
16.0.1.9.1-amzn;default;6;0;58576884;787857390;2659603239
16.0.0.36.1-amzn;default;6;0;58346564;784800678;2653164961
15.0.2.7.1-amzn;default;6;0;59091883;793943637;2691950873
11.0.11.9.1-amzn;default;6;0;58267912;783575593;2629132613
11.0.10.9.1-amzn;default;6;0;60641403;819535090;2680164526
8.292.10.1-amzn;default;6;0;58681459;788863425;2692257511
8.282.08.1-amzn;default;6;0;60222646;810715864;2686177022
16.0.0-zulu;default;6;0;39758568;531636536;1825811793
16.0.0.fx-zulu;default;6;0;39766200;533382603;1854645154
15.0.2.fx-zulu;default;6;0;39642374;529770394;1822578953
11.0.11-zulu;default;6;0;39622005;531380950;1838185174
11.0.10-zulu;default;6;0;39713482;536277301;1842640119
11.0.10.fx-zulu;default;6;0;39796436;534739223;1852659746
8.0.292-zulu;default;6;0;64576079;871034585;2851524072
8.0.282-zulu;default;6;0;63332793;853747467;2861663022
8.0.282.fx-zulu;default;6;0;63536420;857107912;2886061764
16.0.1.fx-librca;default;6;0;39554585;534918967;1894848481
16.0.1-librca;default;6;0;39689446;534691777;1874752220
16.0.0.fx-librca;default;6;0;39636391;531601881;1850411157
16.0.0-librca;default;6;0;39481455;529352460;1858894838
11.0.11.fx-librca;default;6;0;39540598;529600550;1842867231
11.0.11-librca;default;6;0;39354961;527231529;1838893852
11.0.10.fx-librca;default;6;0;41471454;555848036;1819285565
11.0.10-librca;default;6;0;41346872;557919564;1864511096
8.0.292.fx-librca;default;6;0;59625479;804658105;2703258521
8.0.292-librca;default;6;0;58764783;789613478;2638574239
8.0.282.fx-librca;default;6;0;58663321;787685402;2627445545
8.0.282-librca;default;6;0;58794543;789325165;2638104391
21.1.0.r16-grl;default;6;0;39688776;533234804;1819548260
21.1.0.r11-grl;default;6;0;40376272;544056587;1834459231
21.1.0.r8-grl;default;6;0;41036962;553736956;1857475592
21.0.0.2.r11-grl;default;6;0;40242347;542272270;1852521504
21.0.0.2.r8-grl;default;6;0;39657498;536396779;1821794347
20.3.2.r11-grl;default;6;0;39649258;536936976;1835805664
20.3.2.r8-grl;default;6;0;39877160;533889568;1716626588
20.3.1.2.r11-grl;default;6;0;39334998;523455627;1684754231
20.3.1.2.r8-grl;default;6;0;39703258;527054447;1710191483
19.3.6.r11-grl;default;6;0;39452885;526633772;1681600615
19.3.6.r8-grl;default;6;0;39508590;526938625;1678818701
19.3.5.r11-grl;default;6;0;39377463;525898132;1675026229
19.3.5.r8-grl;default;6;0;39120466;520919116;1660211509
17.ea.19-open;default;6;0;39441719;525613905;1665699593
17.ea.6.lm-open;default;6;0;39614379;525709974;1684317160
17.ea.2.pma-open;default;6;0;39283487;521280027;1671736565
16-open;default;6;0;39393174;525763095;1667037725
16.0.1-open;default;6;0;39219070;524640029;1682613735
11.0.11-open;default;6;0;39531321;526218576;1683259607
11.0.10-open;default;6;0;39554504;525161699;1683390283
11.0.2-open;default;6;0;39452332;523283746;1677347818
8.0.292-open;default;6;0;62368051;833322272;2663235675
8.0.282-open;default;6;0;62160015;831302994;2645180911
8.0.265-open;default;6;0;62233113;835938618;2667261544
21.0.0.0-mandrel;default;6;0;39259130;523298433;1673069142
20.3.1.2-mandrel;default;6;0;39515299;527560677;1657787322
11.0.11.9.1-ms;default;6;0;39242952;521507293;1661751423
11.0.10.9-ms;default;6;0;39698328;529717319;1694178463
16-sapmchn;default;6;0;39259741;521806164;1664862620
16.0.1-sapmchn;default;6;0;39204361;521048645;1671778801
15.0.2-sapmchn;default;6;0;39263831;521753042;1665186288
11.0.11-sapmchn;default;6;0;39199715;521806026;1662174333
11.0.10-sapmchn;default;6;0;39388221;527860205;1653239603
8.0.232-trava;default;6;0;63921312;854159710;2726969948
20.2.0.r11-grl; -XX:-UseJVMCICompiler;6;0;39540611;526399300;1674955123
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=community;6;0;39547295;528971888;1679845796
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;6;0;39937659;530741394;1693787534
15.0.1.j9-adpt; -XcompilationThreads1;6;0;44497885;590929819;1892727333
15.0.1.j9-adpt; -XcompilationThreads3;6;0;43707572;581373576;1867534281
15.0.1.j9-adpt; -XcompilationThreads7;6;0;44462505;591762644;1901865614
15.0.1.j9-adpt; -Xjit:count=0;6;0;49906541;664402485;2128417708
15.0.1.j9-adpt; -Xjit:count=1;6;0;44454797;593830332;1916277748
15.0.1.j9-adpt; -Xjit:count=10;6;0;44371030;590724616;1918244357
15.0.1.j9-adpt; -Xjit:count=100;6;0;43732006;583688987;1866577191
15.0.1.j9-adpt; -Xjit:optlevel=cold;6;0;44249788;590506407;1889941634
15.0.1.j9-adpt; -Xjit:optlevel=warm;6;0;43557469;580830902;1852375079
15.0.1.j9-adpt; -Xjit:optlevel=hot;6;0;44590854;594947431;1905752201
15.0.1.j9-adpt; -Xjit:optlevel=veryhot;6;0;45582845;608506061;1996557755
15.0.1.j9-adpt; -Xjit:optlevel=scorching;6;0;45176049;601890616;2008965987
15.0.1-open; -XX:-TieredCompilation;6;0;39326867;525261670;1669181700
15.0.1-open; -XX:TieredStopAtLevel=0;6;0;45946403;611150207;1988754614
15.0.1-open; -XX:TieredStopAtLevel=1;6;0;39267807;521026353;1676253217
15.0.1-open; -XX:TieredStopAtLevel=2;6;0;39533874;527713555;1680047639
15.0.1-open; -XX:TieredStopAtLevel=3;6;0;39623415;527652217;1681971891
15.0.1-open; -XX:TieredStopAtLevel=4;6;0;39147488;523872949;1683453209
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;6;0;39423976;525970287;1674962082
20.2.0.r11-grl; -XX:+UseG1GC;6;0;39288118;522123409;1679817537
20.2.0.r11-grl; -XX:ParallelGCThreads=5;6;0;39279955;522136659;1666736395
20.2.0.r11-grl; -XX:ConcGCThreads=5;6;0;39446076;525718847;1673292531
20.2.0.r11-grl; -XX:ParallelGCThreads=1;6;0;39191469;520061612;1659320704
20.2.0.r11-grl; -XX:ConcGCThreads=1;6;0;39360717;525560875;1665257333
20.2.0.r11-grl; -XX:+DisableExplicitGC;6;0;39351333;522918382;1684569602
20.2.0.r11-grl; -XX:+UseParallelGC;6;0;39237059;520768609;1662601151
20.2.0.r11-grl; -XX:+UseParallelOldGC;6;0;39455233;526826506;1664375133
20.2.0.r11-grl; -XX:MaxGCPauseMillis=5000 -XX:GCTimeRatio=2;6;0;39329636;523772642;1672061454
15.0.1.j9-adpt; -Xgc:concurrentScavenge;6;0;44509493;592273189;1894565645
15.0.1.j9-adpt; -Xgc:scvNoAdaptiveTenure;6;0;44107699;588762528;1887564809
15.0.1.j9-adpt; -Xgcpolicy:balanced;6;0;44812651;598060109;1905581730
15.0.1.j9-adpt; -Xgcpolicy:gencon;6;0;43867382;585461782;1869550390
15.0.1.j9-adpt; -Xgcpolicy:metronome;6;0;45829000;612543640;1964965613
15.0.1.j9-adpt; -Xgcpolicy:nogc;6;0;44236648;589958070;1880353646
15.0.1.j9-adpt; -Xgcpolicy:optavgpause;6;0;44529613;594311869;1877570571
15.0.1.j9-adpt; -Xgcpolicy:optthruput;6;0;43752630;583304529;1869111671
15.0.1-open; -XX:+UseG1GC;6;0;39380562;525419595;1675546552
15.0.1-open; -XX:ParallelGCThreads=5;6;0;39382511;523684438;1677098184
15.0.1-open; -XX:ConcGCThreads=5;6;0;39380197;524857243;1661829975
15.0.1-open; -XX:ParallelGCThreads=1;6;0;39321405;525423466;1650566087
15.0.1-open; -XX:ConcGCThreads=1;6;0;39343317;523902798;1680629913
15.0.1-open; -XX:+DisableExplicitGC;6;0;39293577;522922956;1686736100
15.0.1-open; -XX:+UseParallelGC;6;0;39327427;526171329;1681919705
15.0.1-open; -XX:+UseParallelOldGC;6;0;39343354;524258799;1666198616
15.0.1-open; -XX:+UseSerialGC;6;0;39234133;522909691;1643836979
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+UseEpsilonGC -XX:+AlwaysPreTouch;6;0;39909369;532347619;1687575270
16.0.0.j9-adpt;default;7;0;43477951;578021959;1852738544
16.0.0.hs-adpt;default;7;0;39191128;520751122;1660635519
11.0.11.j9-adpt;default;7;0;44404410;593046238;1877817886
11.0.11.hs-adpt;default;7;0;39395217;523581912;1663990430
11.0.10.j9-adpt;default;7;0;43951788;585456673;1879720407
11.0.10.hs-adpt;default;7;0;39455660;526340685;1678476234
8.0.292.j9-adpt;default;7;0;66365137;886916979;2833631234
8.0.292.hs-adpt;default;7;0;58190596;776369170;2479657715
8.0.282.j9-adpt;default;7;0;63342336;847254988;2658822356
8.0.282.hs-adpt;default;7;0;58258929;779349901;2488071817
11.0.9.4-albba;default;7;0;40535850;541169506;1729934110
8.5.5-albba;default;7;0;39479733;524847727;1677986244
16.0.1.9.1-amzn;default;7;0;59431149;793104263;2536092568
16.0.0.36.1-amzn;default;7;0;58075319;774026893;2469915124
15.0.2.7.1-amzn;default;7;0;57801021;772040081;2439728558
11.0.11.9.1-amzn;default;7;0;58259338;777188960;2446173975
11.0.10.9.1-amzn;default;7;0;58132604;777955703;2471509297
8.292.10.1-amzn;default;7;0;58282448;777947211;2480952145
8.282.08.1-amzn;default;7;0;58578130;783327029;2495150046
16.0.0-zulu;default;7;0;39365105;524575968;1663859387
16.0.0.fx-zulu;default;7;0;39586739;526545201;1691437931
15.0.2.fx-zulu;default;7;0;39353784;527092865;1679658908
11.0.11-zulu;default;7;0;39532222;527408978;1691158695
11.0.10-zulu;default;7;0;39458352;526405144;1681095856
11.0.10.fx-zulu;default;7;0;39503503;526656814;1677430215
8.0.292-zulu;default;7;0;62178297;830006976;2664506484
8.0.282-zulu;default;7;0;62333259;832590672;2668436285
8.0.282.fx-zulu;default;7;0;62069356;835042894;2657581881
16.0.1.fx-librca;default;7;0;39302379;520279438;1664250805
16.0.1-librca;default;7;0;39398765;525249001;1653113566
16.0.0.fx-librca;default;7;0;39467979;524579718;1679003820
16.0.0-librca;default;7;0;39495498;526113389;1676705974
11.0.11.fx-librca;default;7;0;39283673;522081089;1672468375
11.0.11-librca;default;7;0;39433676;526239615;1684862751
11.0.10.fx-librca;default;7;0;39389288;527108868;1677246439
11.0.10-librca;default;7;0;39492425;525449735;1659338953
8.0.292.fx-librca;default;7;0;59575536;795097519;2514015658
8.0.292-librca;default;7;0;58312279;779500468;2480956844
8.0.282.fx-librca;default;7;0;58609943;785312632;2493976525
8.0.282-librca;default;7;0;58205776;776272888;2485665328
